,BBL,KBANK,SCB,TMB,CIMBT,PTT,PTTEP,TOP,THAI,SSP,ADVANC,AOT,INTUCH,TRUE,HANA,CPF,MCP,TU,SAWAD,THCOM,STA,SANKO,TKC,TKN,TPIPL,AP,LH,PF,QH,RATCH,FSS,MFC,TISCO,THAI,THREL,BEM,BGRIM,BTS,CGD,EA,BDMS,CHG,GMCO,HQ,KCE,ITD,SLP,SYNTEC,VNG,X1X
2019-04-02,4481986,15612714,1814259,18704573,1210104,11623354,5351164,14755396,4817046,10695255,18934334,14445996,19259742,15246005,4445167,11796737,19220349,8824812,17459705,3146321,15443666,15278022,13194233,11527455,10033929,6996133,1947865,3102368,1125071,12144776,17366503,1793156,1189313,4817046,10605330,10754641,6682030,14318071,12332006,10056197,7756680,8262904,6929398,19877947,6650998,8337141,15013275,14330550,18851243,12543833
2019-04-03,4485631,15623174,1812313,18710574,1209509,11618336,5350769,14763992,4818817,10694495,18930803,14446850,19256743,15237840,4448307,11787293,19214581,8820213,17452737,3146305,15440967,15275705,13192094,11526685,10034817,7000203,1947426,3102954,1124816,12143295,17367794,1795524,1189094,4818817,10609590,10763007,6681258,14312859,12331568,10048529,7751219,8267904,6930508,19882332,6650316,8339140,15017895,14341385,18845780,12533152
2019-04-04,4482834,15625915,1813102,18708327,1210432,11608172,5354378,14764829,4823715,10698763,18925553,14441793,19252315,15233360,4440695,11794885,19218986,8821798,17463225,3141827,15438918,15271439,13199734,11527401,10030837,6993197,1945835,3105450,1126073,12133627,17366160,1791867,1187054,4823715,10606894,10755329,6677339,14315831,12334859,10056007,7753660,8264758,6924151,19879244,6654161,8345317,15014084,14343742,18856659,12547896
2019-04-05,4484276,15623074,1814261,18705048,1210052,11610147,5354238,14761579,4819493,10688625,18933557,14437116,19255002,15238414,4443856,11793700,19215392,8821898,17453617,3145679,15438758,15276869,13192545,11527294,10037952,6990025,1946290,3104256,1122485,12146423,17358082,1792170,1190355,4819493,10609882,10763618,6674184,14314343,12331577,10044008,7755758,8265544,6930094,19877927,6649672,8336661,15012157,14340055,18848675,12542254
2019-04-08,4487805,15615870,1815858,18706692,1211229,11620346,5351947,14766243,4820082,10693455,18932232,14444320,19257923,15241315,4446562,11798446,19219817,8820311,17461240,3147576,15434151,15278761,13199255,11528377,10033218,6998284,1943488,3106004,1128305,12142326,17369644,1793834,1187366,4820082,10608646,10756898,6682221,14322786,12332626,10045090,7753217,8260934,6927273,19878319,6651413,8344953,15018283,14353946,18853091,12547443
2019-04-09,4482634,15623843,1812821,18706730,1209302,11610829,5353605,14768562,4818053,10692970,18934058,14445024,19258874,15237979,4446046,11793386,19210157,8826709,17459603,3144313,15445594,15278951,13191714,11533134,10036660,6995775,1947036,3103134,1127309,12138954,17359255,1794118,1188488,4818053,10610352,10756652,6680482,14315800,12337052,10048047,7754613,8257574,6927469,19880988,6653608,8340986,15017538,14348071,18842740,12545479
2019-04-10,4485039,15619724,1815292,18711209,1209376,11610872,5351918,14760589,4822012,10694494,18926965,14445292,19257255,15239227,4444580,11787493,19218483,8822599,17452116,3146707,15440842,15280658,13191581,11525228,10031217,6995548,1948522,3100045,1125870,12142393,17370588,1795102,1190073,4822012,10611098,10756445,6681372,14313345,12332107,10052510,7756720,8264515,6927854,19889596,6653974,8341035,15017255,14341779,18844815,12546334
2019-04-11,4484789,15620979,1812613,18713689,1210197,11611892,5355048,14758626,4820298,10696761,18925435,14436969,19258289,15235163,4445686,11791597,19216140,8823796,17453106,3140481,15445705,15275419,13197107,11524324,10033732,6998756,1946953,3106703,1125567,12145315,17355948,1792607,1188328,4820298,10607508,10759081,6683303,14312107,12338692,10050575,7756616,8265951,6932960,19883720,6653431,8339655,15010063,14339597,18851739,12543545
2019-04-12,4485099,15622019,1814176,18709412,1207224,11616481,5351969,14757615,4822593,10693548,18933512,14446546,19267994,15231792,4445344,11793358,19210365,8826879,17453367,3147740,15442775,15278932,13198225,11523668,10036519,6995431,1947302,3105039,1127017,12138976,17360866,1793652,1187993,4822593,10607143,10760761,6679940,14316500,12328669,10048347,7751997,8268695,6931860,19881511,6651456,8340032,15017835,14340599,18852750,12540196
2019-04-15,4485778,15625246,1815430,18705128,1208368,11613995,5353425,14760194,4818716,10698240,18921919,14441446,19259653,15232952,4446230,11790500,19219210,8819631,17456559,3144995,15455469,15281980,13199792,11524614,10031370,6997213,1945852,3102755,1125275,12141800,17362462,1793583,1188897,4818716,10607934,10756562,6679191,14316589,12339048,10045790,7755960,8264990,6931894,19891623,6653246,8343399,15016259,14346417,18845697,12547051
2019-04-16,4484196,15622304,1813870,18703561,1208905,11607766,5349396,14760596,4821584,10696953,18926530,14438108,19251506,15232515,4443057,11788527,19216418,8819654,17449987,3144658,15445559,15273459,13195572,11530852,10034324,6995585,1947381,3106215,1127791,12135581,17360354,1791118,1189617,4821584,10607680,10757946,6680404,14318169,12331384,10048079,7750186,8267838,6931037,19878106,6652961,8343761,15019148,14335213,18844696,12547646
2019-04-17,4485701,15621014,1815411,18705648,1209245,11611439,5357696,14764319,4818985,10694442,18929488,14442187,19252860,15236242,4442131,11792421,19214777,8826725,17464442,3145711,15445862,15289212,13194504,11522759,10036066,6997402,1943496,3104769,1125961,12135942,17368020,1793722,1188626,4818985,10608409,10755058,6677887,14315072,12328292,10048169,7751837,8263602,6930390,19879182,6652148,8343147,15019062,14335595,18851537,12542647
2019-04-18,4483269,15619516,1814398,18715290,1210681,11613253,5350894,14757938,4817980,10693468,18927326,14435035,19265647,15232496,4445416,11792022,19223158,8826589,17456674,3140628,15443795,15272540,13193846,11534146,10036107,7000145,1944470,3103651,1123786,12132998,17364419,1792674,1187993,4817980,10606161,10759546,6678959,14322806,12336198,10048177,7750771,8263702,6931108,19874630,6652728,8341721,15016203,14344517,18849007,12543911
2019-04-19,4481614,15622443,1816483,18707855,1209915,11609571,5359614,14762484,4817948,10694158,18939584,14441441,19254727,15240039,4447880,11788112,19216681,8819779,17446518,3142066,15441749,15275808,13191722,11536547,10033616,6995958,1945358,3104537,1125258,12135498,17358000,1793433,1189344,4817948,10608742,10756141,6678897,14318825,12331106,10045312,7755311,8262170,6927502,19881761,6649529,8341042,15018520,14333967,18854435,12542784
2019-04-22,4484209,15620712,1815843,18713423,1208943,11617165,5354360,14760331,4820520,10692700,18927174,14444231,19255694,15234778,4446783,11795582,19219485,8819275,17457003,3143902,15448358,15269879,13199390,11526626,10031379,6993616,1948326,3105918,1124753,12142591,17359652,1796110,1188456,4820520,10605796,10758566,6680052,14320405,12330358,10049540,7755533,8262676,6926173,19877169,6645437,8341679,15014689,14340527,18852579,12540779
2019-04-23,4482896,15618942,1816052,18708816,1208596,11614123,5352785,14757097,4822971,10699497,18927758,14443095,19255148,15239625,4442442,11794885,19208691,8819931,17459032,3145282,15444383,15275768,13191750,11526449,10039563,6996096,1947156,3102625,1124704,12141079,17352716,1793785,1191485,4822971,10609053,10755807,6683065,14324408,12330508,10050750,7752312,8265268,6919964,19874504,6654171,8339577,15013378,14343417,18852329,12536702
2019-04-24,4485900,15621824,1817003,18704410,1208363,11609885,5355083,14763035,4817007,10694926,18931132,14438759,19256030,15233648,4443221,11792742,19209859,8824653,17455795,3142772,15439666,15276666,13196529,11528019,10035690,6994614,1949110,3104541,1124024,12138501,17359017,1793928,1188988,4817007,10608716,10755364,6677410,14322643,12332350,10041782,7753684,8262200,6930150,19885655,6650004,8341816,15014390,14345974,18849540,12539290
2019-04-25,4486203,15615526,1814142,18713291,1208638,11613800,5354773,14758660,4823734,10694652,18934943,14443177,19252825,15237479,4441792,11787088,19217419,8823045,17456005,3145054,15443113,15278663,13192300,11523447,10034526,6993056,1945056,3102187,1125443,12133376,17358954,1794136,1190493,4823734,10612417,10759706,6678200,14313493,12330116,10049965,7750460,8262796,6926600,19890444,6651596,8344654,15023904,14343731,18842967,12544850
2019-04-26,4487460,15621145,1814853,18704166,1207140,11610876,5353075,14763806,4821931,10695267,18930465,14439505,19259102,15239945,4442762,11794366,19214212,8821074,17447542,3142892,15439328,15280819,13189629,11526590,10032416,6996463,1949154,3105577,1125202,12141891,17360181,1794371,1188501,4821931,10608340,10759626,6679325,14311613,12332449,10047685,7752732,8263091,6929847,19882425,6652647,8343610,15020735,14345854,18847304,12541003
2019-04-29,4485106,15619427,1813676,18705201,1209489,11615395,5348995,14763070,4820118,10696847,18935257,14439917,19260570,15240419,4448588,11792848,19226279,8817670,17455054,3143886,15435849,15275852,13193995,11529030,10037131,7000813,1944643,3107166,1124962,12139388,17358125,1792985,1187763,4820118,10613200,10755567,6675687,14317563,12333409,10041611,7747627,8266273,6926944,19881965,6650150,8345308,15013961,14346681,18848112,12536741
2019-04-30,4489267,15622126,1813146,18709147,1209213,11614075,5352717,14761933,4820436,10693391,18937983,14441343,19255012,15234932,4445577,11789843,19217113,8822449,17454749,3142929,15441100,15278817,13196623,11527547,10037691,6997375,1947866,3104369,1125615,12140019,17364279,1794522,1189079,4820436,10605224,10758894,6682091,14316708,12329342,10049511,7750611,8260348,6928123,19879374,6649987,8337554,15019446,14345803,18842829,12544984
2019-05-01,4485357,15631884,1812683,18709255,1210006,11609589,5352078,14760308,4817870,10696844,18933598,14441119,19250093,15242029,4441555,11791784,19215873,8828437,17455993,3144825,15445208,15272180,13193127,11530239,10036314,7001360,1949878,3102726,1124463,12145712,17361640,1795231,1188570,4817870,10607174,10757591,6672254,14313673,12329997,10045924,7754043,8265486,6929618,19873217,6648154,8338339,15015745,14341290,18848155,12539447
2019-05-02,4486555,15625712,1814169,18705391,1210302,11610931,5351904,14764321,4818052,10696688,18934153,14440676,19255493,15238498,4447810,11794021,19215339,8819245,17459751,3145654,15440780,15271115,13195647,11530590,10029922,6994589,1945590,3104902,1126190,12138260,17368212,1794508,1187371,4818052,10607547,10759914,6676941,14312869,12335832,10045290,7754014,8262115,6929134,19885128,6656772,8343613,15015135,14342801,18851439,12544066
2019-05-03,4482415,15618986,1812111,18710068,1208807,11618372,5353304,14763120,4821888,10691026,18933493,14436344,19252902,15234374,4444361,11787162,19216605,8820897,17457621,3146165,15446340,15274137,13195386,11524078,10037953,6997408,1946756,3106389,1126159,12141360,17358991,1793027,1191064,4821888,10609183,10761254,6681455,14322015,12334165,10046767,7750621,8268899,6930562,19886549,6650883,8339354,15014171,14346393,18853734,12540253
2019-05-06,4483818,15621226,1811767,18706574,1208673,11612684,5356084,14761519,4820439,10697282,18931171,14441328,19255115,15238779,4448258,11793970,19223333,8828097,17451521,3144210,15438844,15276159,13199432,11529436,10026925,6999022,1945388,3105341,1125696,12144666,17362188,1794148,1185031,4820439,10608445,10758998,6678468,14311235,12333556,10050670,7751898,8258798,6936606,19885255,6651128,8341285,15018711,14349839,18854902,12540259
2019-05-07,4482992,15619327,1811987,18713923,1208128,11612337,5356229,14756777,4819740,10693697,18930227,14439827,19256040,15234225,4444359,11793668,19220155,8821426,17462920,3143780,15448204,15280357,13194347,11531467,10030392,6992487,1945044,3101913,1126191,12137444,17356530,1793876,1188075,4819740,10607472,10753959,6677520,14313622,12329611,10047537,7757588,8263560,6933007,19888970,6653770,8338142,15019081,14339600,18858429,12541904
2019-05-08,4485184,15622635,1812743,18712520,1209901,11614164,5358122,14754651,4817749,10692025,18929718,14444881,19250498,15236173,4444756,11792858,19213467,8823357,17454946,3143522,15440947,15272277,13192154,11527158,10034982,6994164,1944863,3104882,1123584,12136620,17354954,1793729,1186761,4817749,10609060,10756266,6674509,14309380,12334467,10044398,7752920,8261117,6930050,19885689,6649747,8339735,15018853,14343361,18848326,12542554
2019-05-09,4484656,15623307,1811286,18701747,1207518,11611871,5353537,14759092,4817830,10698145,18930297,14443145,19256092,15238887,4445533,11791543,19215977,8822054,17448883,3143485,15438818,15277213,13198124,11528563,10035485,6999442,1946685,3104081,1126461,12139421,17364443,1791793,1189309,4817830,10609249,10761129,6682496,14319627,12329651,10043918,7749610,8262619,6934565,19876849,6646827,8340656,15013696,14345248,18843010,12542640
2019-05-10,4484663,15618761,1816305,18713143,1209319,11612434,5355787,14758973,4820533,10693482,18937159,14446007,19259705,15236024,4443706,11790786,19223556,8820019,17452843,3147786,15440943,15279609,13198452,11524919,10031447,6994210,1948910,3107223,1123792,12134139,17356641,1789794,1188433,4820533,10611714,10756280,6685063,14320767,12331370,10044961,7751808,8263539,6925801,19885687,6649607,8344639,15016701,14347298,18845959,12543864
2019-05-13,4486797,15623983,1816321,18710403,1209612,11612976,5355518,14752543,4819464,10695890,18929329,14441602,19262528,15235830,4446374,11790026,19214349,8817831,17460606,3147080,15443254,15283233,13188759,11524845,10039659,6993930,1945578,3106117,1126829,12140360,17355882,1795945,1187608,4819464,10610751,10757502,6677193,14313521,12327706,10053169,7753933,8264373,6928265,19888612,6651728,8342404,15017173,14335084,18846104,12546574
2019-05-14,4483831,15616888,1814249,18706022,1210230,11612540,5352203,14760648,4817018,10695502,18933671,14440351,19251746,15238523,4443753,11795468,19216960,8824685,17448031,3143367,15442783,15273856,13194740,11523297,10037192,6997644,1947411,3104813,1122873,12136640,17360860,1793654,1188807,4817018,10607147,10764975,6680859,14314071,12327286,10047278,7753030,8263347,6928122,19886865,6644807,8341859,15016719,14344681,18850182,12537088
2019-05-15,4485976,15614928,1814583,18705901,1207969,11608168,5347580,14765647,4818070,10697066,18929656,14442125,19248745,15244274,4444317,11796287,19211655,8820986,17450125,3142080,15441332,15279039,13199161,11530703,10035545,6997208,1945733,3101982,1123756,12139676,17359409,1795517,1188602,4818070,10607637,10755654,6679443,14327297,12332677,10046058,7756106,8260961,6929051,19882712,6645068,8345759,15016029,14345337,18853736,12543883
2019-05-16,4485409,15619824,1812958,18706769,1208861,11613170,5354090,14757980,4815010,10691667,18927065,14440934,19255715,15233123,4447198,11789222,19220487,8827293,17459436,3143759,15438028,15280654,13194369,11527621,10038256,6995366,1946454,3103492,1126539,12137882,17365801,1794845,1189425,4815010,10613931,10757738,6680409,14314097,12331072,10050874,7756100,8269148,6932893,19882216,6650450,8341676,15017137,14336637,18852397,12547106
2019-05-17,4484909,15622227,1812952,18710316,1209267,11616853,5358649,14757677,4819673,10697368,18936191,14448819,19262098,15241630,4448864,11792959,19209429,8821001,17455787,3142887,15436782,15281471,13199702,11532557,10042071,6991508,1947063,3102854,1125381,12140212,17359351,1793753,1190717,4819673,10617601,10763850,6684048,14313510,12324342,10047817,7750120,8265088,6933774,19872574,6651369,8343517,15013332,14338669,18848065,12539298
2019-05-20,4483968,15621509,1812770,18700726,1210100,11617460,5357624,14763818,4815689,10692559,18934560,14443125,19259811,15240022,4445336,11792580,19213461,8824224,17456755,3141909,15442218,15276398,13197189,11534448,10027560,6992474,1946199,3103914,1125867,12140473,17352880,1790727,1189044,4815689,10610698,10756839,6675039,14312982,12335079,10048536,7752782,8260361,6929811,19872255,6651272,8344339,15012646,14337568,18858837,12538159
2019-05-21,4483562,15619911,1813355,18707314,1209185,11612463,5354598,14758585,4820473,10701638,18923871,14436909,19259152,15240304,4443870,11787225,19211377,8829338,17453684,3144082,15452228,15271321,13187502,11528953,10036127,6998555,1947505,3101343,1124077,12141038,17356798,1791752,1188566,4820473,10609624,10762315,6682376,14312920,12326947,10050361,7751167,8261884,6928923,19869929,6652805,8338153,15020940,14335977,18851657,12542738
2019-05-22,4485316,15616303,1812532,18709123,1209114,11614180,5351111,14759610,4820980,10693941,18931684,14440288,19262491,15241983,4446632,11793606,19216865,8825295,17458612,3143996,15444326,15280484,13192378,11528470,10034865,6994273,1945000,3105867,1123531,12146471,17365453,1792028,1188209,4820980,10606874,10751712,6675431,14314588,12335090,10047997,7753336,8266778,6930176,19882453,6650367,8341618,15012098,14336990,18849321,12543597
